"day" "month" "year" "Kdown_direct"
"2398" 25 4 1951 1646.128899
"2399" 26 4 1951 658.073229
"2400" 27 4 1951 11457.201469
"2401" 28 4 1951 4497.655779
"2402" 29 4 1951 1646.128899
"2403" 30 4 1951 14928.70669
"2404" 1 5 1951 9886.694534
"2405" 2 5 1951 15635.652665
"2406" 3 5 1951 12786.469827
"2407" 4 5 1951 5467.083847
"2408" 5 5 1951 9886.694534
"2409" 6 5 1951 2749.488271
"2410" 7 5 1951 11816.031128
"2411" 8 5 1951 10617.131614
"2412" 9 5 1951 20255.456193
"2413" 10 5 1951 18535.426343
"2414" 11 5 1951 16665.006057
"2415" 12 5 1951 9619.855971
"2416" 13 5 1951 5932.841146
"2417" 14 5 1951 16665.006057
"2418" 15 5 1951 14686.246219
"2419" 16 5 1951 19247.092045
"2420" 17 5 1951 19247.092045
"2421" 18 5 1951 13186.498281
"2422" 19 5 1951 15285.323998
"2423" 20 5 1951 14239.928305
"2424" 21 5 1951 15285.323998
"2425" 22 5 1951 14239.928305
"2426" 23 5 1951 13186.498281
"2427" 24 5 1951 20866.369449
"2428" 25 5 1951 24100.357727
"2429" 26 5 1951 19937.277228
"2430" 27 5 1951 12619.247523
"2431" 28 5 1951 14790.118711
"2432" 29 5 1951 17961.34861
"2433" 30 5 1951 11540.081163
"2434" 31 5 1951 10475.797446
"2435" 1 6 1951 18102.868829
"2436" 2 6 1951 17062.081655
"2437" 3 6 1951 14915.799477
"2438" 4 6 1951 14915.799477
"2439" 5 6 1951 15997.356481
"2440" 6 6 1951 12732.730773
"2441" 7 6 1951 15997.356481
"2442" 8 6 1951 17062.081655
"2443" 9 6 1951 19407.403155
"2444" 10 6 1951 20391.50124
"2445" 11 6 1951 18386.329846
"2446" 12 6 1951 18386.329846
"2447" 13 6 1951 21333.510254
"2448" 14 6 1951 21333.510254
"2449" 15 6 1951 16257.454854
"2450" 16 6 1951 16257.454854
"2451" 17 6 1951 16384.761913
"2452" 18 6 1951 21487.075283
"2453" 19 6 1951 15284.528748
"2454" 20 6 1951 8754.145599
"2455" 21 6 1951 5889.609066
"2456" 22 6 1951 14174.238659
"2457" 23 6 1951 18525.051256
"2458" 24 6 1951 17467.320514
"2459" 25 6 1951 14174.238659
"2460" 26 6 1951 21487.075283
"2461" 27 6 1951 23236.882927
"2462" 28 6 1951 25464.829919
"2463" 29 6 1951 22387.031678
"2464" 30 6 1951 22387.031678
"2465" 1 7 1951 21487.075283
"2466" 2 7 1951 21487.075283
"2467" 3 7 1951 18386.329846
"2468" 4 7 1951 23868.493476
"2469" 5 7 1951 21333.510254
"2470" 6 7 1951 27021.108383
"2471" 7 7 1951 23868.493476
"2472" 8 7 1951 23868.493476
"2473" 9 7 1951 20391.50124
"2474" 10 7 1951 21333.510254
"2475" 11 7 1951 15837.511174
"2476" 12 7 1951 20814.181958
"2477" 13 7 1951 20814.181958
"2478" 14 7 1951 20814.181958
"2479" 15 7 1951 19889.750204
"2480" 16 7 1951 21693.516169
"2481" 17 7 1951 17923.361902
"2482" 18 7 1951 18924.462475
"2483" 19 7 1951 15407.153361
"2484" 20 7 1951 15407.153361
"2485" 21 7 1951 17448.918479
"2486" 22 7 1951 20281.532544
"2487" 23 7 1951 19375.318196
"2488" 24 7 1951 18429.458912
"2489" 25 7 1951 20281.532544
"2490" 26 7 1951 22724.534744
"2491" 27 7 1951 19566.608008
"2492" 28 7 1951 19566.608008
"2493" 29 7 1951 16809.836324
"2494" 30 7 1951 21201.390124
"2495" 31 7 1951 20406.791676
"2496" 1 8 1951 19870.078295
"2497" 2 8 1951 19870.078295
"2498" 3 8 1951 17070.550181
"2499" 4 8 1951 20736.829074
"2500" 5 8 1951 20736.829074
"2501" 6 8 1951 23391.849312
"2502" 7 8 1951 21474.822407
"2503" 8 8 1951 20736.829074
"2504" 9 8 1951 22802.949105
"2505" 10 8 1951 22802.949105
"2506" 11 8 1951 20736.829074
"2507" 12 8 1951 21931.771269
"2508" 13 8 1951 23029.584711
"2509" 14 8 1951 19160.175502
"2510" 15 8 1951 19160.175502
"2511" 16 8 1951 20640.210934
"2512" 17 8 1951 16627.681008
"2513" 18 8 1951 18354.365813
"2514" 19 8 1951 18354.365813
"2515" 20 8 1951 18411.40406
"2516" 21 8 1951 15951.527389
"2517" 22 8 1951 15065.921413
"2518" 23 8 1951 17628.626786
"2519" 24 8 1951 15951.527389
"2520" 25 8 1951 19152.423572
"2521" 26 8 1951 19849.208092
"2522" 27 8 1951 19152.423572
"2523" 28 8 1951 15625.510916
"2524" 29 8 1951 12231.428855
"2525" 30 8 1951 13110.236171
"2526" 31 8 1951 17150.297992
"2527" 1 9 1951 15943.703138
"2528" 2 9 1951 14257.208325
"2529" 3 9 1951 18895.64155
"2530" 4 9 1951 18895.64155
"2531" 5 9 1951 14700.849101
"2532" 6 9 1951 18095.346145
"2533" 7 9 1951 18651.363578
"2534" 8 9 1951 21375.552498
"2535" 9 9 1951 19163.872719
"2536" 10 9 1951 16854.982246
"2537" 11 9 1951 16854.982246
"2538" 12 9 1951 16854.982246
"2539" 13 9 1951 16142.230909
"2540" 14 9 1951 15531.505408
"2541" 15 9 1951 16713.746198
"2542" 16 9 1951 16142.230909
"2543" 17 9 1951 14883.481971
"2544" 18 9 1951 13486.810923
"2545" 19 9 1951 11981.754695
"2546" 20 9 1951 11200.627275
"2547" 21 9 1951 10100.721523
"2548" 22 9 1951 11543.218888
"2549" 23 9 1951 14161.032597
"2550" 24 9 1951 14161.032597
"2551" 25 9 1951 11627.459164
"2552" 26 9 1951 12907.994616
"2553" 27 9 1951 12907.994616
"2554" 28 9 1951 7884.643041
"2555" 29 9 1951 9025.551119
"2556" 30 9 1951 7657.349584
"2557" 1 10 1951 8466.755903
"2558" 2 10 1951 3904.683829
"2559" 3 10 1951 7771.964225
"2560" 4 10 1951 7771.964225
"2561" 5 10 1951 9160.644899
"2562" 6 10 1951 12430.167807
"2563" 7 10 1951 13097.856777
"2564" 8 10 1951 13097.856777
"2565" 9 10 1951 12166.25364
"2566" 10 10 1951 3327.051619
"2567" 11 10 1951 8724.901583
"2568" 12 10 1951 9955.94554
"2569" 13 10 1951 9347.605389
"2570" 14 10 1951 10545.556009
"2571" 15 10 1951 8722.715234
"2572" 16 10 1951 4751.705976
"2573" 17 10 1951 7597.909718
"2574" 18 10 1951 9263.423448
"2575" 19 10 1951 7597.909718
"2576" 20 10 1951 6445.259204
"2577" 21 10 1951 6445.259204
"2578" 22 10 1951 8166.137398
"2579" 23 10 1951 7003.453096
"2580" 24 10 1951 1017.261662
"2581" 25 10 1951 388.233895
"2582" 26 10 1951 1017.261662
"2583" 27 10 1951 3047.189332
"2584" 28 10 1951 6491.587094
"2585" 29 10 1951 6491.587094
"2586" 30 10 1951 5459.036621
"2587" 31 10 1951 4545.083906
"2588" 1 11 1951 4589.768719
"2589" 2 11 1951 5516.659085
"2590" 3 11 1951 5979.795919
"2591" 4 11 1951 7734.599661
"2592" 5 11 1951 5979.795919
"2593" 6 11 1951 6436.975902
"2594" 7 11 1951 5051.838647
"2595" 8 11 1951 3573.044149
"2596" 9 11 1951 4824.721278
"2597" 10 11 1951 3983.283699
"2598" 11 11 1951 997.589342
"2599" 12 11 1951 795.37787
"2600" 13 11 1951 3573.044149
"2601" 14 11 1951 1228.615159
"2602" 15 11 1951 4401.878539
"2603" 16 11 1951 3443.768349
"2604" 17 11 1951 3822.914603
"2605" 18 11 1951 4207.466675
"2606" 19 11 1951 370.604151
"2607" 20 11 1951 9.60083
"2608" 21 11 1951 2.409757
"2609" 22 11 1951 1228.994479
"2610" 23 11 1951 1754.851676
"2611" 24 11 1951 993.284181
"2612" 25 11 1951 1444.006368
"2613" 26 11 1951 497.681852
"2614" 27 11 1951 1703.758961
"2615" 28 11 1951 3264.799369
"2616" 29 11 1951 3955.565456
"2617" 30 11 1951 2283.585922
"2618" 1 12 1951 42.166319
"2619" 2 12 1951 353.188083
"2620" 3 12 1951 97.867035
"2621" 4 12 1951 172.951937
"2622" 5 12 1951 97.867035
"2623" 6 12 1951 1079.999992
"2624" 7 12 1951 1800.933191
"2625" 8 12 1951 2686.231286
"2626" 9 12 1951 3991.98392
"2627" 10 12 1951 2434.844846
"2628" 11 12 1951 3657.35672
"2629" 12 12 1951 1614.604152
"2630" 13 12 1951 205.16602
"2631" 14 12 1951 2147.264554
"2632" 15 12 1951 3657.35672
"2633" 16 12 1951 954.654113
"2634" 17 12 1951 2732.814979
"2635" 18 12 1951 901.081574
"2636" 19 12 1951 90.546348
"2637" 20 12 1951 3819.462321
"2638" 21 12 1951 5193.527343
"2639" 22 12 1951 2916.282939
"2640" 23 12 1951 2619.478068
"2641" 24 12 1951 2619.478068
"2642" 25 12 1951 348.573107
"2643" 26 12 1951 1304.345665
"2644" 27 12 1951 1304.345665
"2645" 28 12 1951 9.775785
"2646" 29 12 1951 1.492846
"2647" 30 12 1951 15.887591
"2648" 31 12 1951 1536.032193
"2649" 1 1 1952 1374.338951
"2650" 2 1 1952 4267.221568
"2651" 3 1 1952 3038.051912
"2652" 4 1 1952 1872.983479
"2653" 5 1 1952 3347.317344
"2654" 6 1 1952 621.684598
"2655" 7 1 1952 1374.338951
"2656" 8 1 1952 1539.590677
"2657" 9 1 1952 6508.576501
"2658" 10 1 1952 4638.914673
"2659" 11 1 1952 1539.590677
"2660" 12 1 1952 2.341678
"2661" 13 1 1952 4.646898
"2662" 14 1 1952 2080.842411
"2663" 15 1 1952 4.646898
"2664" 16 1 1952 6.023566
"2665" 17 1 1952 998.119361
"2666" 18 1 1952 20.846111
"2667" 19 1 1952 1451.035606
"2668" 20 1 1952 142.186986
"2669" 21 1 1952 1212.673973
"2670" 22 1 1952 2941.210159
"2671" 23 1 1952 380.793051
"2672" 24 1 1952 2.421487
"2673" 25 1 1952 0.968541
"2674" 26 1 1952 372.408205
"2675" 27 1 1952 2387.538718
"2676" 28 1 1952 3460.532172
"2677" 29 1 1952 5001.666555
"2678" 30 1 1952 3460.532172
"2679" 31 1 1952 1763.39407
"2680" 1 2 1952 1481.193305
"2681" 2 2 1952 439.628857
"2682" 3 2 1952 3555.651027
"2683" 4 2 1952 3159.689758
"2684" 5 2 1952 5639.208868
"2685" 6 2 1952 5222.151844
"2686" 7 2 1952 5222.151844
"2687" 8 2 1952 2419.214156
"2688" 9 2 1952 1476.496774
"2689" 10 2 1952 5027.246943
"2690" 11 2 1952 3248.428829
"2691" 12 2 1952 6405.641527
"2692" 13 2 1952 5950.687038
"2693" 14 2 1952 6850.682409
"2694" 15 2 1952 6405.641527
"2695" 16 2 1952 1209.067697
"2696" 17 2 1952 493.426796
"2697" 18 2 1952 4972.209421
"2698" 19 2 1952 7037.880183
"2699" 20 2 1952 2251.256631
"2700" 21 2 1952 1567.838653
"2701" 22 2 1952 3509.165539
"2702" 23 2 1952 3509.165539
"2703" 24 2 1952 7037.880183
"2704" 25 2 1952 8206.279928
"2705" 26 2 1952 1313.719681
"2706" 27 2 1952 4775.064081
"2707" 28 2 1952 4775.064081
"2708" 29 2 1952 3723.448697
"2709" 1 3 1952 1398.246286
"2710" 2 3 1952 3253.938255
"2711" 3 3 1952 3253.938255
"2712" 4 3 1952 3882.189267
"2713" 5 3 1952 3882.189267
"2714" 6 3 1952 3882.189267
"2715" 7 3 1952 1734.702841
"2716" 8 3 1952 3882.189267
"2717" 9 3 1952 3882.189267
"2718" 10 3 1952 1734.702841
"2719" 11 3 1952 3882.189267
"2720" 12 3 1952 4524.923853
"2721" 13 3 1952 4524.923853
"2722" 14 3 1952 4524.923853
"2723" 15 3 1952 2092.204217
"2724" 16 3 1952 2092.204217
"2725" 17 3 1952 4524.923853
"2726" 18 3 1952 4524.923853
"2727" 19 3 1952 2092.204217
"2728" 20 3 1952 5198.255183
"2729" 21 3 1952 5198.255183
"2730" 22 3 1952 5198.255183
"2731" 23 3 1952 5198.255183
"2732" 24 3 1952 5198.255183
"2733" 25 3 1952 5198.255183
"2734" 26 3 1952 5198.255183
"2735" 27 3 1952 5198.255183
"2736" 28 3 1952 5889.074895
"2737" 29 3 1952 5889.074895
"2738" 30 3 1952 5889.074895
"2739" 31 3 1952 5889.074895
"2740" 1 4 1952 14734.965401
"2741" 2 4 1952 14059.093894
"2742" 3 4 1952 15376.52246
"2743" 4 4 1952 16546.966122
"2744" 5 4 1952 18465.24876
"2745" 6 4 1952 15300.148931
"2746" 7 4 1952 4909.948953
"2747" 8 4 1952 11320.289607
"2748" 9 4 1952 12155.649406
"2749" 10 4 1952 1172.927655
"2750" 11 4 1952 4909.948953
"2751" 12 4 1952 15300.148931
"2752" 13 4 1952 4055.201926
"2753" 14 4 1952 13243.722212
"2754" 15 4 1952 18037.103285
"2755" 16 4 1952 18037.103285
"2756" 17 4 1952 19333.152625
"2757" 18 4 1952 17324.919208
"2758" 19 4 1952 7904.152606
"2759" 20 4 1952 14114.9411
"2760" 21 4 1952 13362.149331
"2761" 22 4 1952 19347.430067
"2762" 23 4 1952 17808.118259
"2763" 24 4 1952 16113.942941
"2764" 25 4 1952 2606.696016
"2765" 26 4 1952 9561.097569
"2766" 27 4 1952 12412.213672
"2767" 28 4 1952 5238.674297
"2768" 29 4 1952 4776.997768
"2769" 30 4 1952 15875.673648
"2770" 1 5 1952 16543.030996
"2771" 2 5 1952 19821.541695
"2772" 3 5 1952 12786.469827
"2773" 4 5 1952 21201.659136
"2774" 5 5 1952 20535.133496
"2775" 6 5 1952 13751.100857
"2776" 7 5 1952 3660.110373
"2777" 8 5 1952 8645.720967
"2778" 9 5 1952 21049.147706
"2779" 10 5 1952 20255.456193
"2780" 11 5 1952 19416.421679
"2781" 12 5 1952 21049.147706
"2782" 13 5 1952 18535.426343
"2783" 14 5 1952 20255.456193
"2784" 15 5 1952 17323.135747
"2785" 16 5 1952 15285.323998
"2786" 17 5 1952 17323.135747
"2787" 18 5 1952 21829.221567
"2788" 19 5 1952 21829.221567
"2789" 20 5 1952 13186.498281
"2790" 21 5 1952 19247.092045
"2791" 22 5 1952 17323.135747
"2792" 23 5 1952 21750.230369
"2793" 24 5 1952 22585.421529
"2794" 25 5 1952 20866.369449
"2795" 26 5 1952 24100.357727
"2796" 27 5 1952 24777.502711
"2797" 28 5 1952 20866.369449
"2798" 29 5 1952 16925.440757
"2799" 30 5 1952 17961.34861
"2800" 31 5 1952 15070.024878
"2801" 1 6 1952 17062.081655
"2802" 2 6 1952 17062.081655
"2803" 3 6 1952 15997.356481
"2804" 4 6 1952 21906.473903
"2805" 5 6 1952 18102.868829
"2806" 6 6 1952 17062.081655
"2807" 7 6 1952 17062.081655
"2808" 8 6 1952 16257.454854
"2809" 9 6 1952 17334.160381
"2810" 10 6 1952 22229.144219
"2811" 11 6 1952 11854.136668
"2812" 12 6 1952 17334.160381
"2813" 13 6 1952 17334.160381
"2814" 14 6 1952 20391.50124
"2815" 15 6 1952 18386.329846
"2816" 16 6 1952 23236.882927
"2817" 17 6 1952 22387.031678
"2818" 18 6 1952 24034.096961
"2819" 19 6 1952 25464.829919
"2820" 20 6 1952 14174.238659
"2821" 21 6 1952 13061.843806
"2822" 22 6 1952 13061.843806
"2823" 23 6 1952 9793.646009
"2824" 24 6 1952 7752.401029
"2825" 25 6 1952 11955.492981
"2826" 26 6 1952 9793.646009
"2827" 27 6 1952 15284.528748
"2828" 28 6 1952 11955.492981
"2829" 29 6 1952 11955.492981
"2830" 30 6 1952 21487.075283
"2831" 1 7 1952 22387.031678
"2832" 2 7 1952 23074.984239
"2833" 3 7 1952 20391.50124
"2834" 4 7 1952 22229.144219
"2835" 5 7 1952 21333.510254
"2836" 6 7 1952 16257.454854
"2837" 7 7 1952 14059.447453
"2838" 8 7 1952 17334.160381
"2839" 9 7 1952 11854.136668
"2840" 10 7 1952 17923.361902
"2841" 11 7 1952 16892.231307
"2842" 12 7 1952 13685.740727
"2843" 13 7 1952 14766.200094
"2844" 14 7 1952 17923.361902
"2845" 15 7 1952 17923.361902
"2846" 16 7 1952 14766.200094
"2847" 17 7 1952 15837.511174
"2848" 18 7 1952 16439.377295
"2849" 19 7 1952 17448.918479
"2850" 20 7 1952 18429.458912
"2851" 21 7 1952 18429.458912
"2852" 22 7 1952 21143.914932
"2853" 23 7 1952 18429.458912
"2854" 24 7 1952 15407.153361
"2855" 25 7 1952 11194.39073
"2856" 26 7 1952 13807.754115
"2857" 27 7 1952 13807.754115
"2858" 28 7 1952 17763.626329
"2859" 29 7 1952 8755.38905
"2860" 30 7 1952 5199.975989
"2861" 31 7 1952 15828.380003
"2862" 1 8 1952 18039.133088
"2863" 2 8 1952 17070.550181
"2864" 3 8 1952 15434.352557
"2865" 4 8 1952 18250.647463
"2866" 5 8 1952 17342.333173
"2867" 6 8 1952 15434.352557
"2868" 7 8 1952 15434.352557
"2869" 8 8 1952 17342.333173
"2870" 9 8 1952 17342.333173
"2871" 10 8 1952 14446.402102
"2872" 11 8 1952 14778.237364
"2873" 12 8 1952 15715.659659
"2874" 13 8 1952 18354.365813
"2875" 14 8 1952 20640.210934
"2876" 15 8 1952 19160.175502
"2877" 16 8 1952 19922.967712
"2878" 17 8 1952 18354.365813
"2879" 18 8 1952 17508.845755
"2880" 19 8 1952 9464.729415
"2881" 20 8 1952 16807.335456
"2882" 21 8 1952 17628.626786
"2883" 22 8 1952 18411.40406
"2884" 23 8 1952 17628.626786
"2885" 24 8 1952 16807.335456
"2886" 25 8 1952 15951.527389
"2887" 26 8 1952 16807.335456
"2888" 27 8 1952 17855.303827
"2889" 28 8 1952 14812.864885
"2890" 29 8 1952 17150.297992
"2891" 30 8 1952 14812.864885
"2892" 31 8 1952 12231.428855
"2893" 1 9 1952 17499.540424
"2894" 2 9 1952 16740.052797
"2895" 3 9 1952 15943.703138
"2896" 4 9 1952 11434.388998
"2897" 5 9 1952 18651.363578
"2898" 6 9 1952 12278.168551
"2899" 7 9 1952 18651.363578
"2900" 8 9 1952 12278.168551
"2901" 9 9 1952 13107.687775
"2902" 10 9 1952 11434.388998
"2903" 11 9 1952 8882.16592
"2904" 12 9 1952 11200.627275
"2905" 13 9 1952 14200.798224
"2906" 14 9 1952 17735.014573
"2907" 15 9 1952 16142.230909
"2908" 16 9 1952 12745.567408
"2909" 17 9 1952 16713.746198
"2910" 18 9 1952 10407.915713
"2911" 19 9 1952 11200.627275
"2912" 20 9 1952 9363.225635
"2913" 21 9 1952 9363.225635
"2914" 22 9 1952 9363.225635
"2915" 23 9 1952 12907.994616
"2916" 24 9 1952 10829.215128
"2917" 25 9 1952 12237.664944
"2918" 26 9 1952 11543.218888
"2919" 27 9 1952 11543.218888
"2920" 28 9 1952 12246.857748
"2921" 29 9 1952 12246.857748
"2922" 30 9 1952 14348.296385
"2923" 1 10 1952 12430.167807
"2924" 2 10 1952 11181.784118
"2925" 3 10 1952 9847.973806
"2926" 4 10 1952 9847.973806
"2927" 5 10 1952 10523.356418
"2928" 6 10 1952 7455.941
"2929" 7 10 1952 5573.636851
"2930" 8 10 1952 6190.937411
"2931" 9 10 1952 7455.941
"2932" 10 10 1952 9347.605389
"2933" 11 10 1952 10545.556009
"2934" 12 10 1952 9347.605389
"2935" 13 10 1952 10545.556009
"2936" 14 10 1952 10282.749158
"2937" 15 10 1952 8166.137398
"2938" 16 10 1952 5870.860069
"2939" 17 10 1952 3220.519829
"2940" 18 10 1952 1615.513075
"2941" 19 10 1952 10282.749158
"2942" 20 10 1952 8166.137398
"2943" 21 10 1952 5304.631945
"2944" 22 10 1952 2628.942186
"2945" 23 10 1952 1988.381522
"2946" 24 10 1952 7656.742256
"2947" 25 10 1952 6647.826197
"2948" 26 10 1952 6647.826197
"2949" 27 10 1952 7157.422352
"2950" 28 10 1952 6132.332315
"2951" 29 10 1952 5102.398954
"2952" 30 10 1952 2198.044
"2953" 31 10 1952 1556.291798
"2954" 1 11 1952 1783.61247
"2955" 2 11 1952 3691.711497
"2956" 3 11 1952 5516.659085
"2957" 4 11 1952 4134.926881
"2958" 5 11 1952 3691.711497
"2959" 6 11 1952 3264.319117
"2960" 7 11 1952 1228.615159
"2961" 8 11 1952 1488.438835
"2962" 9 11 1952 2431.048187
"2963" 10 11 1952 3983.283699
"2964" 11 11 1952 1776.410932
"2965" 12 11 1952 997.589342
"2966" 13 11 1952 1776.410932
"2967" 14 11 1952 213.70712
"2968" 15 11 1952 2.409757
"2969" 16 11 1952 343.867076
"2970" 17 11 1952 3073.836535
"2971" 18 11 1952 2375.972786
"2972" 19 11 1952 2375.972786
"2973" 20 11 1952 4207.466675
"2974" 21 11 1952 2054.469211
"2975" 22 11 1952 370.604151
"2976" 23 11 1952 1703.758961
"2977" 24 11 1952 2926.962082
"2978" 25 11 1952 2283.585922
"2979" 26 11 1952 2283.585922
"2980" 27 11 1952 1984.355769
"2981" 28 11 1952 2283.585922
"2982" 29 11 1952 1703.758961
"2983" 30 11 1952 639.015973
"2984" 1 12 1952 172.951937
"2985" 2 12 1952 131.512501
"2986" 3 12 1952 3662.062532
"2987" 4 12 1952 2080.842411
"2988" 5 12 1952 119.478095
"2989" 6 12 1952 3991.98392
"2990" 7 12 1952 22.554062
"2991" 8 12 1952 434.688033
"2992" 9 12 1952 1374.338951
"2993" 10 12 1952 2434.844846
"2994" 11 12 1952 2147.264554
"2995" 12 12 1952 3347.317344
"2996" 13 12 1952 2434.844846
"2997" 14 12 1952 2434.844846
"2998" 15 12 1952 1374.338951
"2999" 16 12 1952 374.654124
"3000" 17 12 1952 731.272178
"3001" 18 12 1952 731.272178
"3002" 19 12 1952 59.027402
"3003" 20 12 1952 0.640083
"3004" 21 12 1952 2330.110586
"3005" 22 12 1952 1536.032193
"3006" 23 12 1952 901.081574
"3007" 24 12 1952 90.546348
"3008" 25 12 1952 731.272178
"3009" 26 12 1952 3217.34173
"3010" 27 12 1952 59.027402
"3011" 28 12 1952 731.272178
"3012" 29 12 1952 3819.462321
"3013" 30 12 1952 52.647612
"3014" 31 12 1952 901.081574
"3015" 1 1 1953 2732.814979
"3016" 2 1 1953 3964.994471
"3017" 3 1 1953 2434.844846
"3018" 4 1 1953 1872.983479
"3019" 5 1 1953 2147.264554
"3020" 6 1 1953 40.728926
"3021" 7 1 1953 145.304106
"3022" 8 1 1953 1539.590677
"3023" 9 1 1953 1800.933191
"3024" 10 1 1953 2686.231286
"3025" 11 1 1953 1079.999992
"3026" 12 1 1953 328.55271
"3027" 13 1 1953 4.646898
"3028" 14 1 1953 14.164455
"3029" 15 1 1953 1800.933191
"3030" 16 1 1953 2294.702126
"3031" 17 1 1953 282.667893
"3032" 18 1 1953 500.104503
"3033" 19 1 1953 1712.052641
"3034" 20 1 1953 282.667893
"3035" 21 1 1953 998.119361
"3036" 22 1 1953 2294.702126
"3037" 23 1 1953 3974.820643
"3038" 24 1 1953 372.408205
"3039" 25 1 1953 1486.392932
"3040" 26 1 1953 1486.392932
"3041" 27 1 1953 4615.931924
"3042" 28 1 1953 5381.508589
"3043" 29 1 1953 4227.948084
"3044" 30 1 1953 3460.532172
"3045" 31 1 1953 2387.538718
"3046" 1 2 1953 3555.651027
"3047" 2 2 1953 5222.151844
"3048" 3 2 1953 4380.450757
"3049" 4 2 1953 2081.067151
"3050" 5 2 1953 1481.193305
"3051" 6 2 1953 5222.151844
"3052" 7 2 1953 3963.893584
"3053" 8 2 1953 1767.763591
"3054" 9 2 1953 1209.067697
"3055" 10 2 1953 3673.740718
"3056" 11 2 1953 4567.426313
"3057" 12 2 1953 1476.496774
"3058" 13 2 1953 5489.804695
"3059" 14 2 1953 5950.687038
"3060" 15 2 1953 3248.428829
"3061" 16 2 1953 4114.798586
"3062" 17 2 1953 4972.209421
"3063" 18 2 1953 1892.695303
"3064" 19 2 1953 2641.865356
"3065" 20 2 1953 3979.278572
"3066" 21 2 1953 4972.209421
"3067" 22 2 1953 5485.871773
"3068" 23 2 1953 613.490875
"3069" 24 2 1953 2251.256631
"3070" 25 2 1953 6476.94236
"3071" 26 2 1953 8206.279928
"3072" 27 2 1953 6476.94236
"3073" 28 2 1953 4237.75895
"3074" 1 3 1953 5252.479665
"3075" 2 3 1953 8085.85234
"3076" 3 3 1953 8636.958202
"3077" 4 3 1953 8085.85234
"3078" 5 3 1953 10441.87779
"3079" 6 3 1953 9255.704774
"3080" 7 3 1953 7382.638209
"3081" 8 3 1953 8013.070433
"3082" 9 3 1953 6753.154778
"3083" 10 3 1953 2373.87553
"3084" 11 3 1953 8013.070433
"3085" 12 3 1953 1292.78644
"3086" 13 3 1953 6339.999204
"3087" 14 3 1953 8383.515326
"3088" 15 3 1953 6339.999204
"3089" 16 3 1953 7012.454314
"3090" 17 3 1953 5049.55088
"3091" 18 3 1953 7012.454314
"3092" 19 3 1953 971.414591
"3093" 20 3 1953 1493.293581
"3094" 21 3 1953 9409.941658
"3095" 22 3 1953 11600.81157
"3096" 23 3 1953 12972.396585
"3097" 24 3 1953 8665.551581
"3098" 25 3 1953 10151.11714
"3099" 26 3 1953 10151.11714
"3100" 27 3 1953 12298.722431
"3101" 28 3 1953 3865.745786
"3102" 29 3 1953 4422.098236
"3103" 30 3 1953 8856.351901
"3104" 31 3 1953 9657.664846
"3105" 1 4 1953 9513.827285
"3106" 2 4 1953 9513.827285
"3107" 3 4 1953 10304.059106
"3108" 4 4 1953 10304.059106
"3109" 5 4 1953 8724.448787
"3110" 6 4 1953 5624.558184
"3111" 7 4 1953 8793.534186
"3112" 8 4 1953 11320.289607
"3113" 9 4 1953 9632.583381
"3114" 10 4 1953 2035.422791
"3115" 11 4 1953 12155.649406
"3116" 12 4 1953 10477.079136
"3117" 13 4 1953 7158.708929
"3118" 14 4 1953 10556.917142
"3119" 15 4 1953 16573.010217
"3120" 16 4 1953 9659.453306
"3121" 17 4 1953 8772.839444
"3122" 18 4 1953 13243.722212
"3123" 19 4 1953 6247.70275
"3124" 20 4 1953 6247.70275
"3125" 21 4 1953 16573.010217
"3126" 22 4 1953 11457.201469
"3127" 23 4 1953 10504.364046
"3128" 24 4 1953 13362.149331
"3129" 25 4 1953 13362.149331
"3130" 26 4 1953 10504.364046
"3131" 27 4 1953 1543.334132
"3132" 28 4 1953 3809.792896
"3133" 29 4 1953 3178.61068
"3134" 30 4 1953 3393.983658
"3135" 1 5 1953 7131.254233
"3136" 2 5 1953 11816.031128
"3137" 3 5 1953 7131.254233
"3138" 4 5 1953 14703.002701
"3139" 5 5 1953 14703.002701
"3140" 6 5 1953 10846.987564
"3141" 7 5 1953 13751.100857
"3142" 8 5 1953 8645.720967
"3143" 9 5 1953 7702.00176
"3144" 10 5 1953 6795.585531
"3145" 11 5 1953 11630.021167
"3146" 12 5 1953 20255.456193
"3147" 13 5 1953 16665.006057
"3148" 14 5 1953 6795.585531
"3149" 15 5 1953 5932.841146
"3150" 16 5 1953 2594.849887
"3151" 17 5 1953 13186.498281
"3152" 18 5 1953 11086.218252
"3153" 19 5 1953 6232.514979
"3154" 20 5 1953 8068.920003
"3155" 21 5 1953 5386.487783
"3156" 22 5 1953 10055.001223
"3157" 23 5 1953 4595.786249
"3158" 24 5 1953 7450.281217
"3159" 25 5 1953 5644.200129
"3160" 26 5 1953 8423.388696
"3161" 27 5 1953 2178.240929
"3162" 28 5 1953 4062.386507
"3163" 29 5 1953 14790.118711
"3164" 30 5 1953 11540.081163
"3165" 31 5 1953 9434.334163
"3166" 1 6 1953 9528.182107
"3167" 2 6 1953 7530.662704
"3168" 3 6 1953 8510.518894
"3169" 4 6 1953 8510.518894
"3170" 5 6 1953 9528.182107
"3171" 6 6 1953 4883.042412
"3172" 7 6 1953 10576.302613
"3173" 8 6 1953 2778.564132
"3174" 9 6 1953 14059.447453
"3175" 10 6 1953 15163.351351
"3176" 11 6 1953 12953.669968
"3177" 12 6 1953 9706.371702
